COMP1110:COMP1600,Score
Semantics (computer science):Logic,0.16923076923076924
Semantics (computer science):Context-free grammar,0.045409429280397026
Semantics (computer science):Grammar,-0.004672897196261682
Documentation:Recursion,-0.02
Documentation:Function (mathematics),-0.003861003861003861
Documentation:Predicate (mathematical logic),0.0
Documentation:First-order logic,0.0
Documentation:Calculus,0.0
Documentation:Natural deduction,0.0
Documentation:Deductive reasoning,0.0
Documentation:Recursive definition,0.0
Documentation:Concept,0.031746031746031744
Documentation:Mathematics,-0.0024937655860349127
Documentation:Mathematical logic,0.0
Documentation:Mathematical proof,0.0
Documentation:Well-formed formula,0.0
Documentation:Proposition,0.0
Documentation:Argument,0.0
Documentation:Data,-0.00980392156862745
Documentation:Definition,0.015873015873015872
Documentation:Data type,-0.014388489208633094
Documentation:Computation,0.0
Documentation:Discrete mathematics,0.0
Documentation:Hoare logic,0.0
Documentation:Description,0.0
Documentation:Regular language,0.0
Documentation:Language,0.0
Documentation:English language,0.0
Documentation:Regular expression,-0.01
Documentation:Structural induction,0.0
Documentation:Mathematical induction,0.0
Documentation:Formal language,0.0
Documentation:Theory,-0.0030211480362537764
Documentation:Formal grammar,0.0
Documentation:Finite set,0.0
Documentation:Finite-state machine,0.0
Documentation:Determinism,0.0
Documentation:Nondeterministic finite automaton,0.0
Documentation:Data structure,0.0
Documentation:Structure,0.0
Documentation:Principle,0.015873015873015872
Documentation:Turing machine,0.0
Documentation:Machine,0.0
Documentation:Computing,-0.0213903743315508
Documentation:System,0.015873015873015872
Documentation:Specification (technical standard),0.004900394162139127
Documentation:Software,0.05802758261774655
Documentation:Rigour,0.0
Documentation:Logic,-0.0038461538461538464
Documentation:Context-free grammar,0.0
Documentation:Grammar,0.0
Debugging:Recursion,-0.00802197802197802
Debugging:Function (mathematics),-0.011583011583011582
Debugging:Predicate (mathematical logic),0.01098901098901099
Debugging:First-order logic,0.0
Debugging:Calculus,-0.00423728813559322
Debugging:Natural deduction,-0.009615384615384616
Debugging:Deductive reasoning,0.01098901098901099
Debugging:Recursive definition,0.0
Debugging:Concept,0.0
Debugging:Mathematics,0.0
Debugging:Mathematical logic,-0.0031545741324921135
Debugging:Mathematical proof,0.02197802197802198
Debugging:Well-formed formula,0.0
Debugging:Proposition,0.0
Debugging:Argument,0.0
Debugging:Data,0.001185089420383539
Debugging:Definition,0.0
Debugging:Data type,-0.010198434658866315
Debugging:Computation,0.02197802197802198
Debugging:Discrete mathematics,-0.0041841004184100415
Debugging:Hoare logic,-0.009844322344322342
Debugging:Description,0.0
Debugging:Regular language,0.0
Debugging:Language,0.05311690138015549
Debugging:English language,0.01098901098901099
Debugging:Regular expression,-0.00901098901098901
Debugging:Structural induction,0.0
Debugging:Mathematical induction,0.01098901098901099
Debugging:Formal language,-0.006554848660111816
Debugging:Theory,0.0
Debugging:Formal grammar,-0.012820512820512818
Debugging:Finite set,0.0
Debugging:Finite-state machine,0.0103425985778927
Debugging:Determinism,0.0
Debugging:Nondeterministic finite automaton,0.0
Debugging:Data structure,0.05176750959883491
Debugging:Structure,0.003296703296703297
Debugging:Principle,0.0
Debugging:Turing machine,-0.016129032258064516
Debugging:Machine,-0.0033444816053511705
Debugging:Computing,0.07245695480989599
Debugging:System,0.02621027621027621
Debugging:Specification (technical standard),-0.0024338078029353186
Debugging:Software,0.049840869513000666
Debugging:Rigour,0.0
Debugging:Logic,0.014285714285714287
Debugging:Context-free grammar,0.002924494859978732
Debugging:Grammar,0.0
Design:Recursion,0.0
Design:Function (mathematics),-0.0008254559978697912
Design:Predicate (mathematical logic),0.0
Design:First-order logic,-0.00851063829787234
Design:Calculus,0.0026592635885447106
Design:Natural deduction,0.0
Design:Deductive reasoning,0.027586206896551724
Design:Recursive definition,0.0
Design:Concept,0.01918284555201391
Design:Mathematics,0.05708143434517155
Design:Mathematical logic,0.006896551724137931
Design:Mathematical proof,0.0
Design:Well-formed formula,0.0
Design:Proposition,0.0
Design:Argument,0.013793103448275862
Design:Data,0.013793103448275862
Design:Definition,0.006896551724137931
Design:Data type,0.0
Design:Computation,0.0
Design:Discrete mathematics,-0.0041841004184100415
Design:Hoare logic,0.0
Design:Description,0.0
Design:Regular language,0.0
Design:Language,0.020689655172413793
Design:English language,0.0
Design:Regular expression,0.0
Design:Structural induction,0.0
Design:Mathematical induction,0.0
Design:Formal language,0.013793103448275862
Design:Theory,0.032315866236066255
Design:Formal grammar,0.0
Design:Finite set,0.0
Design:Finite-state machine,-0.009910170964937699
Design:Determinism,0.0
Design:Nondeterministic finite automaton,0.0
Design:Data structure,-0.005151641046946407
Design:Structure,0.03289124668435013
Design:Principle,0.006896551724137931
Design:Turing machine,-0.010752688172043012
Design:Machine,0.020897243685849384
Design:Computing,-0.007597270883274939
Design:System,0.028424976700838767
Design:Specification (technical standard),-0.01286739180745198
Design:Software,0.04281138119464858
Design:Rigour,0.006896551724137931
Design:Logic,0.04827586206896552
Design:Context-free grammar,0.0
Design:Grammar,-0.004672897196261682
Divide-and-conquer algorithm:Recursion,0.14666666666666667
Divide-and-conquer algorithm:Function (mathematics),0.07306207306207306
Divide-and-conquer algorithm:Predicate (mathematical logic),0.0
Divide-and-conquer algorithm:First-order logic,0.01282051282051282
Divide-and-conquer algorithm:Calculus,0.01282051282051282
Divide-and-conquer algorithm:Natural deduction,0.0
Divide-and-conquer algorithm:Deductive reasoning,0.038461538461538464
Divide-and-conquer algorithm:Recursive definition,-0.024390243902439025
Divide-and-conquer algorithm:Concept,0.0
Divide-and-conquer algorithm:Mathematics,0.11289084979858048
Divide-and-conquer algorithm:Mathematical logic,0.05128205128205128
Divide-and-conquer algorithm:Mathematical proof,0.01282051282051282
Divide-and-conquer algorithm:Well-formed formula,0.0
Divide-and-conquer algorithm:Proposition,0.0
Divide-and-conquer algorithm:Argument,0.0
Divide-and-conquer algorithm:Data,0.01282051282051282
Divide-and-conquer algorithm:Definition,0.01282051282051282
Divide-and-conquer algorithm:Data type,0.0
Divide-and-conquer algorithm:Computation,0.038461538461538464
Divide-and-conquer algorithm:Discrete mathematics,0.0
Divide-and-conquer algorithm:Hoare logic,0.0
Divide-and-conquer algorithm:Description,0.0
Divide-and-conquer algorithm:Regular language,0.0
Divide-and-conquer algorithm:Language,0.0
Divide-and-conquer algorithm:English language,0.0
Divide-and-conquer algorithm:Regular expression,-0.005
Divide-and-conquer algorithm:Structural induction,0.02564102564102564
Divide-and-conquer algorithm:Mathematical induction,0.040046096225871505
Divide-and-conquer algorithm:Formal language,0.02564102564102564
Divide-and-conquer algorithm:Theory,0.0
Divide-and-conquer algorithm:Formal grammar,0.000915750915750916
Divide-and-conquer algorithm:Finite set,0.0
Divide-and-conquer algorithm:Finite-state machine,0.01282051282051282
Divide-and-conquer algorithm:Determinism,0.0
Divide-and-conquer algorithm:Nondeterministic finite automaton,-0.02
Divide-and-conquer algorithm:Data structure,0.0641025641025641
Divide-and-conquer algorithm:Structure,0.0
Divide-and-conquer algorithm:Principle,0.0
Divide-and-conquer algorithm:Turing machine,0.05128205128205128
Divide-and-conquer algorithm:Machine,0.0
Divide-and-conquer algorithm:Computing,0.07157548334018923
Divide-and-conquer algorithm:System,0.0
Divide-and-conquer algorithm:Specification (technical standard),0.0
Divide-and-conquer algorithm:Software,0.0018915510718789403
Divide-and-conquer algorithm:Rigour,0.0
Divide-and-conquer algorithm:Logic,0.05128205128205128
Divide-and-conquer algorithm:Context-free grammar,0.02564102564102564
Divide-and-conquer algorithm:Grammar,0.0
Decomposition:Recursion,0.0
Decomposition:Function (mathematics),-0.003861003861003861
Decomposition:Predicate (mathematical logic),0.0
Decomposition:First-order logic,0.0
Decomposition:Calculus,0.0
Decomposition:Natural deduction,0.0
Decomposition:Deductive reasoning,0.0
Decomposition:Recursive definition,0.0
Decomposition:Concept,0.0
Decomposition:Mathematics,0.005649717514124294
Decomposition:Mathematical logic,0.0
Decomposition:Mathematical proof,0.0
Decomposition:Well-formed formula,0.0
Decomposition:Proposition,0.0
Decomposition:Argument,0.0
Decomposition:Data,-0.00980392156862745
Decomposition:Definition,0.0
Decomposition:Data type,0.0
Decomposition:Computation,0.0
Decomposition:Discrete mathematics,0.0
Decomposition:Hoare logic,0.0
Decomposition:Description,0.0
Decomposition:Regular language,0.0
Decomposition:Language,0.0
Decomposition:English language,0.005649717514124294
Decomposition:Regular expression,0.0
Decomposition:Structural induction,0.0
Decomposition:Mathematical induction,0.0
Decomposition:Formal language,0.0
Decomposition:Theory,-0.0030211480362537764
Decomposition:Formal grammar,0.0
Decomposition:Finite set,0.0
Decomposition:Finite-state machine,0.0
Decomposition:Determinism,0.0
Decomposition:Nondeterministic finite automaton,0.0
Decomposition:Data structure,0.0
Decomposition:Structure,0.005649717514124294
Decomposition:Principle,0.0
Decomposition:Turing machine,0.0
Decomposition:Machine,0.0
Decomposition:Computing,0.0
Decomposition:System,0.010192395785616124
Decomposition:Specification (technical standard),0.0
Decomposition:Software,0.0
Decomposition:Rigour,-0.014285714285714285
Decomposition:Logic,0.005649717514124294
Decomposition:Context-free grammar,0.0
Decomposition:Grammar,0.0
Brute-force search:Recursion,0.05976744186046511
Brute-force search:Function (mathematics),0.11241806590643799
Brute-force search:Predicate (mathematical logic),0.0
Brute-force search:First-order logic,0.014745175655616031
Brute-force search:Calculus,0.0
Brute-force search:Natural deduction,0.0
Brute-force search:Deductive reasoning,0.046511627906976744
Brute-force search:Recursive definition,0.0
Brute-force search:Concept,0.0
Brute-force search:Mathematics,0.1578031665023488
Brute-force search:Mathematical logic,0.04335705377448463
Brute-force search:Mathematical proof,0.046511627906976744
Brute-force search:Well-formed formula,0.023255813953488372
Brute-force search:Proposition,0.0
Brute-force search:Argument,0.0
Brute-force search:Data,0.023255813953488372
Brute-force search:Definition,0.0
Brute-force search:Data type,-0.007194244604316547
Brute-force search:Computation,0.0262891809908999
Brute-force search:Discrete mathematics,0.03814342707015666
Brute-force search:Hoare logic,0.0
Brute-force search:Description,0.0
Brute-force search:Regular language,-0.012195121951219513
Brute-force search:Language,0.023255813953488372
Brute-force search:English language,0.0
Brute-force search:Regular expression,-0.02
Brute-force search:Structural induction,0.0
Brute-force search:Mathematical induction,0.06976744186046512
Brute-force search:Formal language,0.014483884128926969
Brute-force search:Theory,-0.0030211480362537764
Brute-force search:Formal grammar,-0.011904761904761904
Brute-force search:Finite set,0.046511627906976744
Brute-force search:Finite-state machine,0.023255813953488372
Brute-force search:Determinism,-0.004201680672268907
Brute-force search:Nondeterministic finite automaton,-0.02
Brute-force search:Data structure,0.05771924908938078
Brute-force search:Structure,-0.007692307692307693
Brute-force search:Principle,0.0
Brute-force search:Turing machine,0.03575893973493373
Brute-force search:Machine,0.0
Brute-force search:Computing,0.03581644074120134
Brute-force search:System,0.0
Brute-force search:Specification (technical standard),0.0
Brute-force search:Software,0.041047147032659805
Brute-force search:Rigour,0.0
Brute-force search:Logic,0.06976744186046512
Brute-force search:Context-free grammar,-0.016129032258064516
Brute-force search:Grammar,0.0
Backtracking:Recursion,0.10904761904761905
Backtracking:Function (mathematics),0.11132561132561132
Backtracking:Predicate (mathematical logic),0.023809523809523808
Backtracking:First-order logic,0.03485309017223911
Backtracking:Calculus,0.0
Backtracking:Natural deduction,0.0
Backtracking:Deductive reasoning,0.07142857142857142
Backtracking:Recursive definition,0.0
Backtracking:Concept,0.0
Backtracking:Mathematics,0.045125282033012706
Backtracking:Mathematical logic,0.023809523809523808
Backtracking:Mathematical proof,0.0
Backtracking:Well-formed formula,0.0
Backtracking:Proposition,0.047619047619047616
Backtracking:Argument,0.0
Backtracking:Data,0.037815126050420166
Backtracking:Definition,0.023809523809523808
Backtracking:Data type,0.04042480301473107
Backtracking:Computation,0.02587991718426501
Backtracking:Discrete mathematics,0.04343494720063758
Backtracking:Hoare logic,0.0
Backtracking:Description,0.0
Backtracking:Regular language,0.03542392566782811
Backtracking:Language,0.047619047619047616
Backtracking:English language,0.0
Backtracking:Regular expression,0.026428571428571426
Backtracking:Structural induction,0.023809523809523808
Backtracking:Mathematical induction,0.047619047619047616
Backtracking:Formal language,-0.002506265664160401
Backtracking:Theory,0.0
Backtracking:Formal grammar,-0.011904761904761904
Backtracking:Finite set,0.047619047619047616
Backtracking:Finite-state machine,0.015406162464985993
Backtracking:Determinism,0.0
Backtracking:Nondeterministic finite automaton,-0.02
Backtracking:Data structure,0.04733218588640275
Backtracking:Structure,0.008424908424908423
Backtracking:Principle,0.0
Backtracking:Turing machine,0.0184331797235023
Backtracking:Machine,-0.0033444816053511705
Backtracking:Computing,0.013114336643748408
Backtracking:System,0.023809523809523808
Backtracking:Specification (technical standard),-0.006711409395973154
Backtracking:Software,0.03669008587041374
Backtracking:Rigour,0.0
Backtracking:Logic,0.09139194139194139
Backtracking:Context-free grammar,-0.008832565284178188
Backtracking:Grammar,0.023809523809523808
Heuristic:Recursion,0.01040816326530612
Heuristic:Function (mathematics),0.026751241036955323
Heuristic:Predicate (mathematical logic),0.0
Heuristic:First-order logic,-0.01276595744680851
Heuristic:Calculus,0.007696298858526459
Heuristic:Natural deduction,-0.009615384615384616
Heuristic:Deductive reasoning,-0.03929332927200731
Heuristic:Recursive definition,-0.024390243902439025
Heuristic:Concept,0.0
Heuristic:Mathematics,0.0795969260522164
Heuristic:Mathematical logic,0.0
Heuristic:Mathematical proof,-0.0012901712409101578
Heuristic:Well-formed formula,0.0
Heuristic:Proposition,0.0
Heuristic:Argument,-0.03327417923691216
Heuristic:Data,-0.00980392156862745
Heuristic:Definition,0.01020408163265306
Heuristic:Data type,-0.007194244604316547
Heuristic:Computation,-0.03327417923691216
Heuristic:Discrete mathematics,-0.0065323200409871055
Heuristic:Hoare logic,0.0
Heuristic:Description,-0.01543694400837258
Heuristic:Regular language,0.0
Heuristic:Language,0.014923702570607766
Heuristic:English language,-0.0033222591362126247
Heuristic:Regular expression,-0.01
Heuristic:Structural induction,0.0
Heuristic:Mathematical induction,-0.0010318734235267146
Heuristic:Formal language,-0.017543859649122806
Heuristic:Theory,0.021548800789197853
Heuristic:Formal grammar,0.0
Heuristic:Finite set,0.0
Heuristic:Finite-state machine,0.0018007202881152456
Heuristic:Determinism,-0.019207683073229294
Heuristic:Nondeterministic finite automaton,0.0
Heuristic:Data structure,-0.0018441111384312776
Heuristic:Structure,-0.007692307692307693
Heuristic:Principle,-0.026159554730983303
Heuristic:Turing machine,0.004827737546631555
Heuristic:Machine,0.02040816326530612
Heuristic:Computing,-0.0053475935828877
Heuristic:System,0.0034473248758963033
Heuristic:Specification (technical standard),0.0
Heuristic:Software,0.0047396007583361205
Heuristic:Rigour,-0.04285714285714286
Heuristic:Logic,0.07009419152276294
Heuristic:Context-free grammar,-0.008064516129032258
Heuristic:Grammar,0.015735266069044438
Dynamic programming:Recursion,0.03697986577181208
Dynamic programming:Function (mathematics),0.04311886191080822
Dynamic programming:Predicate (mathematical logic),0.006711409395973154
Dynamic programming:First-order logic,0.009167499643010137
Dynamic programming:Calculus,0.004948242520759868
Dynamic programming:Natural deduction,0.0
Dynamic programming:Deductive reasoning,0.006711409395973154
Dynamic programming:Recursive definition,-0.024390243902439025
Dynamic programming:Concept,0.0
Dynamic programming:Mathematics,0.04122244723761067
Dynamic programming:Mathematical logic,0.010268244659454195
Dynamic programming:Mathematical proof,0.0
Dynamic programming:Well-formed formula,0.0
Dynamic programming:Proposition,-0.012987012987012988
Dynamic programming:Argument,0.0
Dynamic programming:Data,-0.0030925121726542966
Dynamic programming:Definition,-0.0025478498632861045
Dynamic programming:Data type,0.012939983583602915
Dynamic programming:Computation,-0.015027721038809453
Dynamic programming:Discrete mathematics,-0.0033135828816938575
Dynamic programming:Hoare logic,0.0
Dynamic programming:Description,0.0
Dynamic programming:Regular language,-0.010967425110492717
Dynamic programming:Language,0.03172889341496632
Dynamic programming:English language,0.006711409395973154
Dynamic programming:Regular expression,0.013557046979865772
Dynamic programming:Structural induction,-0.01782718120805369
Dynamic programming:Mathematical induction,0.004373727471533067
Dynamic programming:Formal language,0.02478511715530437
Dynamic programming:Theory,0.003690261359719378
Dynamic programming:Formal grammar,-0.008868648130393095
Dynamic programming:Finite set,0.006711409395973154
Dynamic programming:Finite-state machine,-0.01849867463764029
Dynamic programming:Determinism,0.0
Dynamic programming:Nondeterministic finite automaton,-0.053288590604026846
Dynamic programming:Data structure,0.004123878062585913
Dynamic programming:Structure,-0.007692307692307693
Dynamic programming:Principle,0.0
Dynamic programming:Turing machine,0.0013350653099516484
Dynamic programming:Machine,0.0
Dynamic programming:Computing,0.008075225209058609
Dynamic programming:System,0.02008888082713586
Dynamic programming:Specification (technical standard),0.0
Dynamic programming:Software,0.014669747313602523
Dynamic programming:Rigour,0.0
Dynamic programming:Logic,0.029710893133711926
Dynamic programming:Context-free grammar,-0.01212383632820957
Dynamic programming:Grammar,0.006711409395973154
Intellectual property:Recursion,-0.01
Intellectual property:Function (mathematics),0.0
Intellectual property:Predicate (mathematical logic),0.0
Intellectual property:First-order logic,0.0
Intellectual property:Calculus,-0.00423728813559322
Intellectual property:Natural deduction,0.0
Intellectual property:Deductive reasoning,0.005847953216374269
Intellectual property:Recursive definition,0.0
Intellectual property:Concept,-0.002555408128163546
Intellectual property:Mathematics,0.015050094063087893
Intellectual property:Mathematical logic,0.0
Intellectual property:Mathematical proof,0.0
Intellectual property:Well-formed formula,0.005847953216374269
Intellectual property:Proposition,0.005847953216374269
Intellectual property:Argument,0.0
Intellectual property:Data,-0.013759889920880633
Intellectual property:Definition,0.0
Intellectual property:Data type,0.0
Intellectual property:Computation,0.005847953216374269
Intellectual property:Discrete mathematics,-0.0041841004184100415
Intellectual property:Hoare logic,0.0
Intellectual property:Description,0.0
Intellectual property:Regular language,0.0
Intellectual property:Language,0.011695906432748537
Intellectual property:English language,0.017543859649122806
Intellectual property:Regular expression,0.0
Intellectual property:Structural induction,0.0
Intellectual property:Mathematical induction,0.0
Intellectual property:Formal language,0.005847953216374269
Intellectual property:Theory,-0.00019434285613328418
Intellectual property:Formal grammar,0.0
Intellectual property:Finite set,0.0
Intellectual property:Finite-state machine,0.0
Intellectual property:Determinism,0.005847953216374269
Intellectual property:Nondeterministic finite automaton,0.0
Intellectual property:Data structure,-0.012048192771084338
Intellectual property:Structure,0.0
Intellectual property:Principle,-0.01818181818181818
Intellectual property:Turing machine,0.0
Intellectual property:Machine,0.005006943222046196
Intellectual property:Computing,-0.010194827532288835
Intellectual property:System,0.010787102892366049
Intellectual property:Specification (technical standard),-0.04113191255543781
Intellectual property:Software,-0.009395072380404566
Intellectual property:Rigour,0.0
Intellectual property:Logic,0.0020017993702204223
Intellectual property:Context-free grammar,0.0
Intellectual property:Grammar,0.0
Property:Recursion,0.0
Property:Function (mathematics),0.0
Property:Predicate (mathematical logic),0.0
Property:First-order logic,-0.00425531914893617
Property:Calculus,0.011029411764705883
Property:Natural deduction,0.0
Property:Deductive reasoning,-0.00021949078138718166
Property:Recursive definition,0.0
Property:Concept,-0.0021008403361344533
Property:Mathematics,-0.005115886753703976
Property:Mathematical logic,0.007352941176470588
Property:Mathematical proof,-0.005747126436781609
Property:Well-formed formula,0.0
Property:Proposition,0.007352941176470588
Property:Argument,0.003676470588235294
Property:Data,-0.006127450980392157
Property:Definition,-0.027777777777777776
Property:Data type,0.003676470588235294
Property:Computation,0.0
Property:Discrete mathematics,0.0
Property:Hoare logic,-0.041666666666666664
Property:Description,0.0
Property:Regular language,0.0
Property:Language,0.005565114528443918
Property:English language,0.0003542114520226694
Property:Regular expression,0.0
Property:Structural induction,0.0
Property:Mathematical induction,-0.011235955056179775
Property:Formal language,0.0
Property:Theory,0.010629553936378175
Property:Formal grammar,0.0
Property:Finite set,0.0
Property:Finite-state machine,0.0
Property:Determinism,0.0021008403361344533
Property:Nondeterministic finite automaton,0.0
Property:Data structure,0.0
Property:Structure,-0.004355203619909502
Property:Principle,-0.029010695187165772
Property:Turing machine,-0.005376344086021506
Property:Machine,-0.003012492622467047
Property:Computing,0.0
Property:System,-0.004372019077901433
Property:Specification (technical standard),-0.023169166995657322
Property:Software,0.007352941176470588
Property:Rigour,-0.014285714285714285
Property:Logic,0.014366515837104073
Property:Context-free grammar,0.0
Property:Grammar,0.0026800439802089062
Software development:Recursion,-0.008700564971751413
Software development:Function (mathematics),-0.008005584276770717
Software development:Predicate (mathematical logic),0.0
Software development:First-order logic,-0.002860920783748047
Software development:Calculus,-0.002824858757062147
Software development:Natural deduction,0.0
Software development:Deductive reasoning,0.005649717514124294
Software development:Recursive definition,-0.024390243902439025
Software development:Concept,0.01144186488154584
Software development:Mathematics,0.006311903856178762
Software development:Mathematical logic,-0.006309148264984227
Software development:Mathematical proof,0.005552308591466978
Software development:Well-formed formula,-0.015151515151515152
Software development:Proposition,0.005649717514124294
Software development:Argument,0.005649717514124294
Software development:Data,0.036889332003988036
Software development:Definition,0.0
Software development:Data type,0.02361500630004471
Software development:Computation,0.006509457135838861
Software development:Discrete mathematics,-0.008368200836820083
Software development:Hoare logic,-0.015183615819209038
Software development:Description,0.0
Software development:Regular language,0.005649717514124294
Software development:Language,0.0847457627118644
Software development:English language,0.003988587946017981
Software development:Regular expression,0.02889830508474576
Software development:Structural induction,-0.03125
Software development:Mathematical induction,-0.011235955056179775
Software development:Formal language,0.005055010407374369
Software development:Theory,0.0
Software development:Formal grammar,0.005649717514124294
Software development:Finite set,0.0
Software development:Finite-state machine,-0.008260931491240565
Software development:Determinism,0.0
Software development:Nondeterministic finite automaton,0.0
Software development:Data structure,0.030903274113402768
Software development:Structure,0.014906562364189482
Software development:Principle,0.0
Software development:Turing machine,0.0005467468562055759
Software development:Machine,0.01694915254237288
Software development:Computing,-0.03501616363032116
Software development:System,0.0655825316842266
Software development:Specification (technical standard),0.00034125810487999064
Software development:Software,-0.0019449847179772162
Software development:Rigour,0.0
Software development:Logic,0.024402433724467622
Software development:Context-free grammar,0.0032349188992163297
Software development:Grammar,0.005649717514124294
Computer science:Recursion,-0.14118155619596542
Computer science:Function (mathematics),-0.06683876136325705
Computer science:Predicate (mathematical logic),-0.2560603492117308
Computer science:First-order logic,-0.11298056287939173
Computer science:Calculus,-0.036096321985053484
Computer science:Natural deduction,-0.14905231655952117
Computer science:Deductive reasoning,-0.10499376317260957
Computer science:Recursive definition,-0.17073170731707318
Computer science:Concept,-0.10059816433778122
Computer science:Mathematics,0.0005605582585323371
Computer science:Mathematical logic,-0.04619132901208192
Computer science:Mathematical proof,-0.08041008314286661
Computer science:Well-formed formula,-0.15513928914505282
Computer science:Proposition,-0.09959205060069613
Computer science:Argument,-0.05945370254354091
Computer science:Data,-0.1113183025371532
Computer science:Definition,-0.07468780019212296
Computer science:Data type,-0.2575207845251176
Computer science:Computation,-0.21476005513093596
Computer science:Discrete mathematics,-0.17647980900244778
Computer science:Hoare logic,-0.33399375600384246
Computer science:Description,-0.02564102564102564
Computer science:Regular language,-0.1893582624587053
Computer science:Language,-0.014282779004156813
Computer science:English language,0.0007803000564879795
Computer science:Regular expression,-0.15347262247838617
Computer science:Structural induction,-0.3067363112391931
Computer science:Mathematical induction,-0.07836026292782437
Computer science:Formal language,-0.22870215885535164
Computer science:Theory,-0.07032222676893878
Computer science:Formal grammar,-0.37230684781117057
Computer science:Finite set,-0.08180595581171951
Computer science:Finite-state machine,-0.1308454217421839
Computer science:Determinism,-0.03889279054561306
Computer science:Nondeterministic finite automaton,-0.2542363112391931
Computer science:Data structure,-0.35148085135932783
Computer science:Structure,-0.12693416093992463
Computer science:Principle,-0.01818181818181818
Computer science:Turing machine,-0.16778221933004864
Computer science:Machine,0.005407072566576389
Computer science:Computing,-0.07150672687204304
Computer science:System,-0.07064413116286317
Computer science:Specification (technical standard),-0.04121617701100517
Computer science:Software,-0.06258169162690351
Computer science:Rigour,-0.06854672704816797
Computer science:Logic,-0.05873420527599202
Computer science:Context-free grammar,-0.2304081063493539
Computer science:Grammar,-0.02943790568019607
Structural induction:Recursion,0.115
Structural induction:Function (mathematics),0.125
Structural induction:Predicate (mathematical logic),0.03125
Structural induction:First-order logic,0.08949468085106382
Structural induction:Calculus,0.0
Structural induction:Natural deduction,0.04326923076923077
Structural induction:Deductive reasoning,0.04757462686567164
Structural induction:Recursive definition,-0.01753048780487805
Structural induction:Concept,0.0
Structural induction:Mathematics,0.1875
Structural induction:Mathematical logic,0.11553627760252366
Structural induction:Mathematical proof,0.05675287356321839
Structural induction:Well-formed formula,0.09375
Structural induction:Proposition,0.018262987012987012
Structural induction:Argument,0.020380434782608696
Structural induction:Data,0.0
Structural induction:Definition,0.012731481481481483
Structural induction:Data type,0.055305755395683456
Structural induction:Computation,0.03125
Structural induction:Discrete mathematics,0.03125
Structural induction:Hoare logic,-0.010416666666666664
Structural induction:Description,0.0
Structural induction:Regular language,0.0
Structural induction:Language,-0.0018281535648994515
Structural induction:English language,0.0
Structural induction:Regular expression,-0.005
Structural induction:Structural induction,0.0
Structural induction:Mathematical induction,0.13377808988764045
Structural induction:Formal language,0.0625
Structural induction:Theory,-0.0030211480362537764
Structural induction:Formal grammar,0.019345238095238096
Structural induction:Finite set,-0.013333333333333334
Structural induction:Finite-state machine,0.0
Structural induction:Determinism,0.0
Structural induction:Nondeterministic finite automaton,-0.02
Structural induction:Data structure,0.03125
Structural induction:Structure,0.03125
Structural induction:Principle,0.0
Structural induction:Turing machine,0.0625
Structural induction:Machine,0.0
Structural induction:Computing,0.03125
Structural induction:System,0.0
Structural induction:Specification (technical standard),0.0
Structural induction:Software,0.0
Structural induction:Rigour,0.0
Structural induction:Logic,0.08990384615384615
Structural induction:Context-free grammar,0.023185483870967742
Structural induction:Grammar,0.0
Mathematical proof:Recursion,0.005977011494252872
Mathematical proof:Function (mathematics),0.04957173922691164
Mathematical proof:Predicate (mathematical logic),-0.017917511832319134
Mathematical proof:First-order logic,0.052384446074834924
Mathematical proof:Calculus,0.006331579972725501
Mathematical proof:Natural deduction,-0.0020999115826702067
Mathematical proof:Deductive reasoning,0.047177903585520674
Mathematical proof:Recursive definition,-0.07317073170731707
Mathematical proof:Concept,0.006181783058050807
Mathematical proof:Mathematics,0.14932496345343538
Mathematical proof:Mathematical logic,0.03979477138402408
Mathematical proof:Mathematical proof,0.0
Mathematical proof:Well-formed formula,0.004179728317659351
Mathematical proof:Proposition,0.0587401104642484
Mathematical proof:Argument,-0.01474262868565717
Mathematical proof:Data,0.024678837052062204
Mathematical proof:Definition,-0.0012771392081736901
Mathematical proof:Data type,-0.004341354502604814
Mathematical proof:Computation,-0.01024487756121939
Mathematical proof:Discrete mathematics,-0.03402587409224258
Mathematical proof:Hoare logic,-0.020833333333333332
Mathematical proof:Description,0.0
Mathematical proof:Regular language,-0.0064479955144379035
Mathematical proof:Language,0.015413225745445376
Mathematical proof:English language,0.011494252873563218
Mathematical proof:Regular expression,0.005747126436781609
Mathematical proof:Structural induction,-0.05675287356321839
Mathematical proof:Mathematical induction,-0.003939041715097499
Mathematical proof:Formal language,0.025105868118572294
Mathematical proof:Theory,-0.013560440323644826
Mathematical proof:Formal grammar,-0.006157635467980295
Mathematical proof:Finite set,0.005977011494252872
Mathematical proof:Finite-state machine,0.005747126436781609
Mathematical proof:Determinism,0.004636337293538104
Mathematical proof:Nondeterministic finite automaton,0.0
Mathematical proof:Data structure,0.005747126436781609
Mathematical proof:Structure,0.0
Mathematical proof:Principle,0.017241379310344827
Mathematical proof:Turing machine,0.007971820541342232
Mathematical proof:Machine,0.0
Mathematical proof:Computing,-0.0106951871657754
Mathematical proof:System,0.002718235476856165
Mathematical proof:Specification (technical standard),-0.020134228187919462
Mathematical proof:Software,0.005747126436781609
Mathematical proof:Rigour,-0.13136288998357964
Mathematical proof:Logic,0.13585322723253757
Mathematical proof:Context-free grammar,-0.0046347793845012975
Mathematical proof:Grammar,0.006821355677301536
